claimId,subjectEntityId,claimType,claimText,dateStart,dateEnd,temporalPrecision,claimScope,supportingObservationIds,sourceIds,supportType,statementClass,confidence,conflictStatus,reviewStatus,limitations,notes
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2006,LH-PRODUCT-COVENANT-HILLS-SAN-DONATO,builder_product_status_snapshot,"San Donado (Laing): 23 planned, 23 permits, and 23 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2011,LH-PRODUCT-COVENANT-HILLS-SAN-DONATO,builder_product_status_snapshot,"San Donado (Laing): 23 planned, 23 permits, and 23 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2006,LH-PRODUCT-COVENANT-HILLS-SEGOVIA,builder_product_status_snapshot,"Segovia (Pardee): 65 planned, 48 permits, and 22 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2011,LH-PRODUCT-COVENANT-HILLS-SEGOVIA,builder_product_status_snapshot,"Segovia (Pardee): 65 planned, 65 permits, and 65 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2006,LH-PRODUCT-COVENANT-HILLS-SHERBORNE,builder_product_status_snapshot,"Sherborne (Shea Homes): 54 planned, 54 permits, and 54 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2011,LH-PRODUCT-COVENANT-HILLS-SHERBORNE,builder_product_status_snapshot,"Sherborne (Shea Homes): 54 planned, 54 permits, and 54 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SHERBORNE-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2006,LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE,builder_product_status_snapshot,"Skye Isle (K. Hovnanian): 61 planned, 59 permits, and 50 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2011,LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE,builder_product_status_snapshot,"Skye Isle (K. Hovnanian): 61 planned, 61 permits, and 61 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-SKYE-ISLE-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-ARBORAGE-2006,LH-PRODUCT-TERRAMOR-ARBORAGE,builder_product_status_snapshot,"Arborage (Richmond American): 104 planned, 104 permits, and 104 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-ARBORAGE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-BANISTER-STREET-2006,LH-PRODUCT-TERRAMOR-BANISTER-STREET,builder_product_status_snapshot,"Banister Street (Standard Pacific): 24 planned, 24 permits, and 24 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-BANISTER-STREET-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-BRANCHES-2006,LH-PRODUCT-TERRAMOR-BRANCHES,builder_product_status_snapshot,"Branches (Standard Pacific): 149 planned, 149 permits, and 148 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-BRANCHES-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-BRIAR-ROSE-2006,LH-PRODUCT-TERRAMOR-BRIAR-ROSE,builder_product_status_snapshot,"Briar Rose (MBK Homes): 152 planned, 152 permits, and 136 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-BRIAR-ROSE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-CLAIBORNE-2006,LH-PRODUCT-TERRAMOR-CLAIBORNE,builder_product_status_snapshot,"Clairborne (Pulte Homes): 75 planned, 75 permits, and 75 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-CLAIBORNE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-EVERGREEN-LADERA-2006,LH-PRODUCT-TERRAMOR-EVERGREEN-LADERA,builder_product_status_snapshot,"Evergreen (Pardee Homes): 77 planned, 77 permits, and 77 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-EVERGREEN-LADERA-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-MOSAIC-2006,LH-PRODUCT-TERRAMOR-MOSAIC,builder_product_status_snapshot,"Mosaic (K. Hovnanian): 89 planned, 89 permits, and 89 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-MOSAIC-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-SEDONA-2006,LH-PRODUCT-TERRAMOR-SEDONA,builder_product_status_snapshot,"Sedona (Shea Homes): 79 planned, 79 permits, and 79 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-SEDONA-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-SUTTER-S-MILL-2006,LH-PRODUCT-TERRAMOR-SUTTER-S-MILL,builder_product_status_snapshot,"Sutter's Mill (Centex Homes): 152 planned, 152 permits, and 152 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-SUTTER-S-MILL-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-TARLETON-2006,LH-PRODUCT-TERRAMOR-TARLETON,builder_product_status_snapshot,"Tarleton (D.R. Horton): 107 planned, 107 permits, and 107 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-TARLETON-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-VALMONT-2006,LH-PRODUCT-TERRAMOR-VALMONT,builder_product_status_snapshot,"Valmont (D.R. Horton): 142 planned, 142 permits, and 142 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-VALMONT-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-TERRAMOR-WALDEN-PARK-2006,LH-PRODUCT-TERRAMOR-WALDEN-PARK,builder_product_status_snapshot,"Walden Park (William Lyon Homes): 109 planned, 109 permits, and 109 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-TERRAMOR-WALDEN-PARK-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-COMMERCIAL-2006-LAUREL-TERRACE,LH-ASSET-UAC-LAUREL-TERRACE,commercial_or_mixed_use_status_snapshot,Laurel Terrace: Some Built/Leasing at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-LAUREL-TERRACE,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-REMINGTON-ACTIVE-SENIORS,LH-ASSET-UAC-REMINGTON-ACTIVE-SENIORS,commercial_or_mixed_use_status_snapshot,Remington-Active Seniors: UC/PreLeasing at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-REMINGTON-ACTIVE-SENIORS,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-LADERA-CORPORATE-TERRACE,LH-ASSET-UAC-LADERA-CORPORATE-TERRACE,commercial_or_mixed_use_status_snapshot,Ladera Corporate Terrace: Under Development at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-LADERA-CORPORATE-TERRACE,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-MONTESSORI-2101,LH-ASSET-UAC-MONTESSORI-2101,commercial_or_mixed_use_status_snapshot,Montessori 2101: Built/Occupied at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-MONTESSORI-2101,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-KINDER-CARE-1000,LH-ASSET-UAC-KINDER-CARE-1000,commercial_or_mixed_use_status_snapshot,Kinder Care 1000: Built/Occupied at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-KINDER-CARE-1000,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-TRACT-16036-LOTS-40-41,LH-ASSET-UAC-TRACT-16036-LOTS-40-41,commercial_or_mixed_use_status_snapshot,"Tract 16036 Lots 40, 41: Not Developed at the 2006-12-31 County monitoring snapshot",2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-TRACT-16036-LOTS-40-41,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-MERCHANTILE-EAST,LH-ASSET-UAC-MERCHANTILE-EAST,commercial_or_mixed_use_status_snapshot,Merchantile East: Mostly Occupied at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-MERCHANTILE-EAST,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-COMMERCIAL-2006-LADERA-UAC-SELF-STORAGE,LH-ASSET-UAC-LADERA-UAC-SELF-STORAGE,commercial_or_mixed_use_status_snapshot,Ladera UAC Self Storage: Built/Occupied at the 2006-12-31 County monitoring snapshot,2006-12-31,,day,asset_status_snapshot,LH-OBS-LH-COMMERCIAL-2006-LADERA-UAC-SELF-STORAGE,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,no_conflict_identified,reviewed_mission5,Snapshot status only; no opening date or historical footprint is inferred.,
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2006,LH-PRODUCT-COVENANT-HILLS-AMARANTE,builder_product_status_snapshot,"Amarante I & II (Lyon Homes): 71 planned, 71 permits, and 68 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2011,LH-PRODUCT-COVENANT-HILLS-AMARANTE,builder_product_status_snapshot,"Amarante I & II (Lyon Homes): 71 planned, 71 permits, and 71 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-AMARANTE-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2006,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE,builder_product_status_snapshot,"Bellataire I & II (Lyon Homes): 75 planned, 75 permits, and 70 closed escrows at 2006-12-31",2006-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2006,LH-SRC-OC-BOND-2006Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2011,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE,builder_product_status_snapshot,"Bellataire I & II (Lyon Homes): 75 planned, 75 permits, and 75 closed escrows at 2011-12-31",2011-12-31,,day,builder_product,LH-OBS-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-2011,LH-SRC-OC-BOND-2011Q4,direct_observation,documented_exact,high,conflict_documented,reviewed_mission5,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry.",
