edgeId,fromId,fromType,relationship,toId,toType,validFrom,validTo,evidenceIds,sourceIds,confidence,version,reviewStatus,limitations,notes
LH-EDGE-M5-01463,LH-TRACT-16393,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-AMARANTE,BuilderProduct,,,LH-TRACT-16393,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01464,LH-TRACT-16394,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE,BuilderProduct,,,LH-TRACT-16394,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01465,LH-TRACT-16395,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-ENCANTADA,BuilderProduct,,,LH-TRACT-16395,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01466,LH-TRACT-16400,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-BELLATAIRE,BuilderProduct,,,LH-TRACT-16400,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01467,LH-TRACT-16472,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-SEGOVIA,BuilderProduct,,,LH-TRACT-16472,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01468,LH-TRACT-16473,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-MONTANEZ,BuilderProduct,,,LH-TRACT-16473,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01469,LH-TRACT-16504,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-MERIDEN,BuilderProduct,,,LH-TRACT-16504,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01470,LH-TRACT-16505,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-MERIDEN,BuilderProduct,,,LH-TRACT-16505,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01471,LH-TRACT-16667,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-ARBOLEDO,BuilderProduct,,,LH-TRACT-16667,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01472,LH-TRACT-16687,RecordedTract,current_address_product_candidate,LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS,BuilderProduct,,,LH-TRACT-16687,LH-SRC-OC-TRACTS;LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-BOND-2006Q4;LH-SRC-OC-BOND-2011Q4,medium,3.0,enriched_but_physical_lifecycle_unresolved,"Mission 5 adds current geographic and product associations but does not transfer CFD aggregate dates to a tract. Permit, grading, certificate-of-occupancy, and address-level historical records remain required.",
LH-EDGE-M5-01473,LH-SCHOOL-PROJECT-04-101335,SchoolProject,relates_to,LH-SCHOOL-CHAPARRAL,School,,,LH-SCHOOL-PROJECT-04-101335,LH-SRC-DGS-DSA-TRACKER;LH-SRC-CUSD-CHAPARRAL,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01474,LH-SCHOOL-PROJECT-04-101335,SchoolProject,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,,LH-SCHOOL-PROJECT-04-101335,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01475,LH-SCHOOL-PROJECT-04-101335,SchoolProject,documented_by,LH-SRC-CUSD-CHAPARRAL,Source,,,LH-SCHOOL-PROJECT-04-101335,LH-SRC-CUSD-CHAPARRAL,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01476,LH-SCHOOL-PROJECT-04-102435,SchoolProject,relates_to,LH-SCHOOL-LRES,School,,,LH-SCHOOL-PROJECT-04-102435,LH-SRC-DGS-DSA-TRACKER;LH-SRC-CUSD-LRES;LH-SRC-CUSD-LRMS,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01477,LH-SCHOOL-PROJECT-04-102435,SchoolProject,relates_to,LH-SCHOOL-LRMS,School,,,LH-SCHOOL-PROJECT-04-102435,LH-SRC-DGS-DSA-TRACKER;LH-SRC-CUSD-LRES;LH-SRC-CUSD-LRMS,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01478,LH-SCHOOL-PROJECT-04-102435,SchoolProject,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,,LH-SCHOOL-PROJECT-04-102435,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01479,LH-SCHOOL-PROJECT-04-102435,SchoolProject,documented_by,LH-SRC-CUSD-LRES,Source,,,LH-SCHOOL-PROJECT-04-102435,LH-SRC-CUSD-LRES,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01480,LH-SCHOOL-PROJECT-04-102435,SchoolProject,documented_by,LH-SRC-CUSD-LRMS,Source,,,LH-SCHOOL-PROJECT-04-102435,LH-SRC-CUSD-LRMS,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01481,LH-SCHOOL-PROJECT-04-105541,SchoolProject,relates_to,LH-SCHOOL-OSO-GRANDE,School,,,LH-SCHOOL-PROJECT-04-105541,LH-SRC-DGS-DSA-TRACKER;LH-SRC-CDE-OSO,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01482,LH-SCHOOL-PROJECT-04-105541,SchoolProject,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,,LH-SCHOOL-PROJECT-04-105541,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01483,LH-SCHOOL-PROJECT-04-105541,SchoolProject,documented_by,LH-SRC-CDE-OSO,Source,,,LH-SCHOOL-PROJECT-04-105541,LH-SRC-CDE-OSO,high,3.0,reviewed,Administrative milestones are not interchangeable with physical construction dates. The campus could operate before all DSA field review and certification work concluded.,
LH-EDGE-M5-01484,LH-SCHOOL-TIMELINE-001,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-101335,SchoolProject,1999-06-30,1999-06-30,LH-SCHOOL-TIMELINE-001,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01485,LH-SCHOOL-TIMELINE-002,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-101335,SchoolProject,2000-03-09,2000-03-09,LH-SCHOOL-TIMELINE-002,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01486,LH-SCHOOL-TIMELINE-003,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-101335,SchoolProject,2001-09-06,2003-02-13,LH-SCHOOL-TIMELINE-003,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01487,LH-SCHOOL-TIMELINE-004,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-101335,SchoolProject,2001-09-01,2001-09-30,LH-SCHOOL-TIMELINE-004,LH-SRC-CUSD-CHAPARRAL,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01488,LH-SCHOOL-TIMELINE-005,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-101335,SchoolProject,2003-12-18,2003-12-18,LH-SCHOOL-TIMELINE-005,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01489,LH-SCHOOL-TIMELINE-006,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-102435,SchoolProject,2000-08-04,2000-08-04,LH-SCHOOL-TIMELINE-006,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01490,LH-SCHOOL-TIMELINE-007,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-102435,SchoolProject,2001-04-19,2001-04-19,LH-SCHOOL-TIMELINE-007,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01491,LH-SCHOOL-TIMELINE-008,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-102435,SchoolProject,2000-08-04,2005-03-16,LH-SCHOOL-TIMELINE-008,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01492,LH-SCHOOL-TIMELINE-009,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-102435,SchoolProject,2003-08-27,2003-08-27,LH-SCHOOL-TIMELINE-009,LH-SRC-CUSD-LRES;LH-SRC-CUSD-LRMS,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01493,LH-SCHOOL-TIMELINE-010,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-102435,SchoolProject,2006-04-26,2006-04-26,LH-SCHOOL-TIMELINE-010,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01494,LH-SCHOOL-TIMELINE-011,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-105541,SchoolProject,2003-08-20,2003-08-20,LH-SCHOOL-TIMELINE-011,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01495,LH-SCHOOL-TIMELINE-012,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-105541,SchoolProject,2004-04-12,2004-04-12,LH-SCHOOL-TIMELINE-012,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01496,LH-SCHOOL-TIMELINE-013,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-105541,SchoolProject,2004-11-04,2006-03-20,LH-SCHOOL-TIMELINE-013,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01497,LH-SCHOOL-TIMELINE-014,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-105541,SchoolProject,2005-08-24,2005-08-24,LH-SCHOOL-TIMELINE-014,LH-SRC-CDE-OSO,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01498,LH-SCHOOL-TIMELINE-015,SchoolMilestone,milestone_of,LH-SCHOOL-PROJECT-04-105541,SchoolProject,2006-06-09,2006-06-09,LH-SCHOOL-TIMELINE-015,LH-SRC-DGS-DSA-TRACKER,high,3.0,reviewed,This milestone does not by itself establish active-construction geometry or historical attendance assignment.,
LH-EDGE-M5-01499,LH-CONSTRUCTION-COMMUNITY-1998,ConstructionActivity,documented_by,LH-SRC-ULI-CASE,Source,1998-01-01,,LH-EVT-002,LH-SRC-ULI-CASE,medium,3.0,bounded_nonspatial_record,"No tract, activity class, end date, or dated geometry is established.",
LH-EDGE-M5-01500,LH-CONSTRUCTION-UTILITIES-1999,ConstructionActivity,documented_by,LH-SRC-CEQANET-UTILITIES,Source,,,LH-EVT-004,LH-SRC-CEQANET-UTILITIES,high,3.0,blocked_pending_as_built_records,The 1999-03-09 record date is not treated as construction start or completion.,
LH-EDGE-M5-01501,LH-CONSTRUCTION-SCHOOL-04-101335,ConstructionActivity,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,2003-12-18,LH-SCHOOL-PROJECT-04-101335,LH-SRC-DGS-DSA-TRACKER,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01502,LH-CONSTRUCTION-SCHOOL-04-101335,ConstructionActivity,documented_by,LH-SRC-CUSD-CHAPARRAL,Source,,2003-12-18,LH-SCHOOL-PROJECT-04-101335,LH-SRC-CUSD-CHAPARRAL,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01503,LH-CONSTRUCTION-SCHOOL-04-102435,ConstructionActivity,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,2006-04-26,LH-SCHOOL-PROJECT-04-102435,LH-SRC-DGS-DSA-TRACKER,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01504,LH-CONSTRUCTION-SCHOOL-04-102435,ConstructionActivity,documented_by,LH-SRC-CUSD-LRES,Source,,2006-04-26,LH-SCHOOL-PROJECT-04-102435,LH-SRC-CUSD-LRES,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01505,LH-CONSTRUCTION-SCHOOL-04-102435,ConstructionActivity,documented_by,LH-SRC-CUSD-LRMS,Source,,2006-04-26,LH-SCHOOL-PROJECT-04-102435,LH-SRC-CUSD-LRMS,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01506,LH-CONSTRUCTION-SCHOOL-04-105541,ConstructionActivity,documented_by,LH-SRC-DGS-DSA-TRACKER,Source,,2006-06-09,LH-SCHOOL-PROJECT-04-105541,LH-SRC-DGS-DSA-TRACKER,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01507,LH-CONSTRUCTION-SCHOOL-04-105541,ConstructionActivity,documented_by,LH-SRC-CDE-OSO,Source,,2006-06-09,LH-SCHOOL-PROJECT-04-105541,LH-SRC-CDE-OSO,medium,3.0,blocked_pending_permit_or_imagery_geometry,The end range separates campus operation from later administrative closeout; it is not an active-construction interval.,
LH-EDGE-M5-01508,LH-CONSTRUCTION-M5-COVENANT-2005,ConstructionActivity,documented_by,LH-SRC-CDFW-NAIP-2005,Source,2005-06-07,,LH-IMGOBS-M5-2005-02;LH-IMGOBS-M5-2005-03,LH-SRC-CDFW-NAIP-2005,high,3.0,bounded_visual_state_not_proximity_eligible,Broad disturbed ground and prepared pads are not assumed to be continuously active construction.,
LH-EDGE-M5-01509,LH-CONSTRUCTION-M5-COVENANT-2005-2009-CHANGE,ConstructionActivity,documented_by,LH-SRC-CDFW-NAIP-2005,Source,2005-06-07,,LH-IMGOBS-M5-2009-01,LH-SRC-CDFW-NAIP-2005,high,3.0,bounded_visual_change_not_proximity_eligible,"No exact construction start, completion date, or active footprint is inferred within the interval.",
LH-EDGE-M5-01510,LH-CONSTRUCTION-M5-COVENANT-2005-2009-CHANGE,ConstructionActivity,documented_by,LH-SRC-CDFW-NAIP-2009,Source,2005-06-07,,LH-IMGOBS-M5-2009-01,LH-SRC-CDFW-NAIP-2009,high,3.0,bounded_visual_change_not_proximity_eligible,"No exact construction start, completion date, or active footprint is inferred within the interval.",
LH-EDGE-M5-01511,LH-CONSTRUCTION-M5-CROWN-VALLEY-2008,ConstructionActivity,documented_by,LH-SRC-OC-TRANSPORT-2008,Source,2008-05-12,,LH-EVT-M5-006,LH-SRC-OC-TRANSPORT-2008,medium,3.0,bounded_nonspatial_report,"The report date is an observation date, not the construction start; current centerlines are not historical work geometry.",
LH-EDGE-M5-01512,LH-OCC-EVT-006,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,1999-08-01,1999-08-31,LH-EVT-006,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Exact day not published No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01513,LH-OCC-EVT-007,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,1999-10-01,1999-10-31,LH-EVT-007,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Sales figure awaits original sales ledger corroboration No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01514,LH-OCC-EVT-008,OccupancyEvent,concerns,LH-FEAT-OCCUPANCY,HistoricalObject,1999-12-14,1999-12-14,LH-EVT-008,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Community-level event; village assignment is not encoded without a primary occupancy record No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01515,LH-OCC-EVT-010,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2000-03-01,2000-03-31,LH-EVT-010,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 469 new and 562 total No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01516,LH-OCC-EVT-012,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2001-02-01,2001-02-28,LH-EVT-012,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 984 new and 31 neighborhoods open No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01517,LH-OCC-EVT-017,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2002-03-01,2002-03-31,LH-EVT-017,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 942 new and 54 neighborhoods open No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01518,LH-OCC-EVT-019,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2003-04-01,2003-04-30,LH-EVT-019,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline also reports population 6112 No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01519,LH-OCC-EVT-024,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2004-01-01,2004-01-31,LH-EVT-024,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 1100 new homes since prior milestone No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01520,LH-OCC-EVT-027,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2005-02-01,2005-02-28,LH-EVT-027,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 792 new homes since prior milestone No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01521,LH-OCC-EVT-030,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2006-03-01,2006-03-31,LH-EVT-030,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 501 new homes since prior milestone No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01522,LH-OCC-EVT-031,OccupancyEvent,concerns,LH-FEAT-COMMUNITY,HistoricalObject,2006-01-01,2006-12-31,LH-EVT-031,LH-SRC-ULI-CASE,medium,3.0,bounded_nonspatial_record,Custom lots and later sales remained No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01523,LH-OCC-EVT-032,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2007-04-01,2007-04-30,LH-EVT-032,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Timeline reports 6585 total new homes sold No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01524,LH-OCC-EVT-033,OccupancyEvent,concerns,LH-FEAT-SALES,HistoricalObject,2008-01-01,2008-01-31,LH-EVT-033,LH-SRC-LARMAC-TIMELINE,medium,3.0,bounded_nonspatial_record,Later custom-lot completion remains unresolved No tract or neighborhood occupancy geometry is inferred.,
LH-EDGE-M5-01525,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-1999,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,1999-01-01,1999-12-31,LH-ABS-CFD-99-1-PHASE-I-1999,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01526,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2000,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2000-01-01,2000-12-31,LH-ABS-CFD-99-1-PHASE-I-2000,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01527,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2001,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2001-01-01,2001-12-31,LH-ABS-CFD-99-1-PHASE-I-2001,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01528,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2002,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2002-01-01,2002-12-31,LH-ABS-CFD-99-1-PHASE-I-2002,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01529,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2003,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2003-01-01,2003-12-31,LH-ABS-CFD-99-1-PHASE-I-2003,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01530,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2004,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2004-01-01,2004-12-31,LH-ABS-CFD-99-1-PHASE-I-2004,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01531,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2005,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2005-01-01,2005-12-31,LH-ABS-CFD-99-1-PHASE-I-2005,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01532,LH-OCC-LH-ABS-CFD-99-1-PHASE-I-2006,OccupancyEvent,concerns,LH-CFD-99-1-PHASE-I,HistoricalObject,2006-01-01,2006-12-31,LH-ABS-CFD-99-1-PHASE-I-2006,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01533,LH-OCC-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2003,OccupancyEvent,concerns,LH-CFD-2002-1-URBAN-ACTIVITY-CENTER,HistoricalObject,2003-01-01,2003-12-31,LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2003,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
LH-EDGE-M5-01534,LH-OCC-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2004,OccupancyEvent,concerns,LH-CFD-2002-1-URBAN-ACTIVITY-CENTER,HistoricalObject,2004-01-01,2004-12-31,LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2004,LH-SRC-OC-BOND-2006Q4,high,3.0,bounded_nonspatial_cfd_record,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household.",
