apn,siteAddress,yearBuiltRaw,bedrooms,apnSource,limitation
759-591-32,2 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-33,4 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-34,6 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-35,8 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-36,10 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-37,12 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-38,14 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-39,16 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-40,18 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-41,20 AMY WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-42,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-43,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-44,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-45,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-46,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-47,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-48,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-49,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-50,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-51,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-52,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-53,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-54,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-55,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-56,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-57,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-58,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-59,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-591-60,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-601-14,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-601-15,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-601-20,33 KILBANNAN CT,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-01,1 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-02,5 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-03,7 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-04,9 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-05,11 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-06,19 CALDWELL LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-07,17 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-08,15 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-09,5 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-10,3 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-11,1 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-12,2 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-13,4 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-14,6 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-15,8 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-16,10 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-17,12 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-18,14 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-19,16 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-20,22 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-21,24 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-22,26 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-23,28 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-24,30 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-25,32 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-26,34 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-27,76 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-28,74 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-29,72 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-30,68 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-31,66 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-32,64 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-33,62 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-34,60 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-35,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-36,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-37,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-38,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-39,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-40,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-612-41,,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-01,21 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-02,23 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-03,25 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-04,27 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-05,29 FALKNER DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-06,73 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-07,71 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-08,67 DOWNING ST,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-09,10 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-10,8 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-11,6 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-12,4 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-613-13,2 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-01,3 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-02,5 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-03,7 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-04,9 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-05,11 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-06,15 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-614-07,17 MARKHAM LN,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-01,27082 O'NEILL DR,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-02,,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-03,ADDRESS NOT AVAILABLE,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-04,,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-05,,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-621-06,,0,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-01,2 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-02,4 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-03,8 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-04,10 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-05,12 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-06,14 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-631-07,16 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-01,1 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-02,3 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-03,5 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-04,7 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-05,9 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-06,11 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-07,15 TUDOR WAY,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-08,24 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-09,22 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-10,20 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-11,18 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-12,16 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-13,12 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-632-14,10 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-01,25 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-02,23 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-03,21 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-04,19 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-05,17 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-06,15 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-07,11 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-08,7 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-09,3 REGENTS PARK,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-10,1 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-11,5 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-12,9 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-13,11 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-14,15 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-15,17 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-16,19 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-17,21 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-18,23 KINGSWAY DR,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-19,22 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-20,20 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
759-633-21,18 PARLIAMENT PL,,,"OC Parcels FeatureServer (official County ArcGIS), acquired 2026-07-28","YEAR_BUILT is an Assessor attribute, blank for ~99.9% of Ladera parcels; NOT an occupancy record"
